Front,Back,vocab?,deckName,noteId,modelName,tags,Audio,Description,English Audio,Image,Image to Thai name card,Literal,Mnemonic,Notes,Phrase No.,Picture,Region,Thai Audio,Thai audio
"""ถ้าเกิดเขากินเผ็ดไม่ได้ล่ะ""",<div>“What if he can’t eat spicy food?”<br></div>,FALSE,Thai::~phrases,1673685222882,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep016,[sound:ped2.mp3],,,,,,,,,,,,
"""ถ้าเกิดว่าเขาไม่อยู่บ้านล่ะ""",<div>“What if he’s not at home?”<br></div>,FALSE,Thai::~phrases,1673685486771,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep016,[sound:ban2.mp3],,,,,,,,,,,,
ก็,then / as a result (conjunction) / also,TRUE,Thai::vocab,1673763727074,Basic (+Audio),Thai::my-vocab,[sound:hypertts-9bbf96782381da03f470ddfd75bd6eb365f64157c5ee2214332a1625.mp3],,,,,,,,,,,,
โปรด,favorite ,TRUE,Thai::vocab,1674100207049,Basic (+Audio),leech Thai::my-vocab,[sound:hypertts-bf4f08c6d881af8f4a229d6c1fafffab6506bebcf1255f3bf49ce0e2.mp3],,,,,,,,,,,,
กลาง,center / middle ,TRUE,Thai::vocab,1674213411951,Basic (+Audio),Thai::my-vocab,[sound:hypertts-7f41721da9ed56efc64c858fe61d6280b41c1a78180c2b82c2514575.mp3],,,,,,,,,,,,
ทาง,way / passage / trail,TRUE,Thai::vocab,1674213495416,Basic (+Audio),leech Thai::my-vocab,[sound:hypertts-23a5e4c514661911e2e2d21c732ed975a71f177c84199ab2bf804af3.mp3],,,,,,,,,,,,
"""ไม่ว่าง""",“I’m not available.” <br><br>“I don’t have time.” ,FALSE,Thai::~phrases,1674310878136,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep011,[sound:11a-285decee4de55386f14de9a47c7d46ca6986e1d8.mp3],,,,,,,,,,,,
ประทับ,stamp / imprint ,TRUE,Thai::vocab,1674448591598,Basic (+Audio),Thai::my-vocab,[sound:hypertts-54078a1e7f7bcf88faf5946da844da5946c2c4c7cb0fb1591e17040b.mp3],,,,,,,,,,,,
ฝาก,deposit ,TRUE,Thai::vocab,1674538567351,Basic (+Audio),Thai::my-vocab,[sound:hypertts-e75e4bdbbaf60e8588d03b6a08cd60135052accdfbea4ec08ebd760e.mp3],,,,,,,,,,,,
กรรม,bad karma<br><br>destiny (deed)<br><br>deed (karma)<br><br>sin; wrong-doing; transgression,TRUE,Thai::vocab,1674713815786,Basic (+Audio),Thai::my-vocab,[sound:hypertts-78192938ac055f0b7c1649aada529e902421b6452964240942f2f454.mp3],,,,,,,,,,,,
กัญชา,marijuana,TRUE,Thai::vocab,1674767977458,Basic (+Audio),Thai::my-vocab,[sound:hypertts-82ac973230223b1fa1f3365ceecbec60ee0cc52dd798e0ad56bdf69f.mp3],,,,,,,,,,,,
ขนมปังสังขยา,bread with custard,FALSE,Thai::~~food::dishes,1675017179582,Thai Food,Thai::dish,,,,"<img src=""img4679215135246984873.jpeg"">",,,,,,,,,[sound:hypertts-7a14044cf52c3548424ae39fa6fbede83289549104832091842a883d.mp3]
ขนมปัง,bread,TRUE,Thai::vocab,1675058813557,Basic (+Audio),Thai::my-vocab,[sound:hypertts-7e6293b782bb4e2215d5ca789a7b4496a211e275348f89a166dda5c6.mp3],,,,,,,,,,,,
ออก,leave / depart / get out / get off,TRUE,Thai::vocab,1675146134265,Basic (+Audio),Thai::my-vocab,[sound:hypertts-795c7e242f240d42963891fbe45f0c7c7e9f9ceabb566a8c98c1215c.mp3],,,,,,,,,,,,
ซ่อน,hide,TRUE,Thai::vocab,1675232588604,Basic (+Audio),Thai::my-vocab,[sound:hypertts-b976690b4b9dba2bae6bdf688f0107f89d984dab6bee5a33c610d428.mp3],,,,,,,,,,,,
ต้มเลือดหมู,Pork Blood Soup,FALSE,Thai::~~food::dishes,1675433784367,Thai Food,Thai::dish,,,,"<img src=""img7426356954439378278.jpg"">",,,,,,,,,[sound:hypertts-91d6f2cbff70fd4667589ba48a0b7a4da71823b54957a398d286c0b1.mp3]
เงินสด,cash,TRUE,Thai::vocab,1675838729336,Basic (+Audio),Thai::my-vocab,[sound:hypertts-630ef80c33b7a1d5dec2ce9c771b6755bfbee3407322e7d7b1d32a78.mp3],,,,,,,,,,,,
ไอ้เหี้ย,asshole ,TRUE,Thai::vocab,1676005298591,Basic (+Audio),Thai::my-vocab,[sound:hypertts-2bebcb6b9be26b41e6fff2ed1d7c9c874a5644abb8ab703193dc6010.mp3],,,,,,,,,,,,
ไอ้สัตว์,son of a bitch ,TRUE,Thai::vocab,1676005335939,Basic (+Audio),Thai::my-vocab,[sound:hypertts-3d2ae1b738a87c63b60e21fe34323fe73424a4c3eb6b989fe99f757a.mp3],,,,,,,,,,,,
ปลาทอดราดน้ำปลา,Fried fish with sweet fish sauce,FALSE,Thai::~~food::dishes,1676109949217,Thai Food,Thai::dish,,"<div>I’m aware the description of this dish isn’t the most exciting. “Fried fish with sweet fish sauce” is far more likely to confuse than excite you—I get that. However, it’s the best thing I can come up with to represent its Thai name, pla thot rat nam pla (ปลาทอดราดน้ำปลา), literally “fried fish drenched in fish sauce,” which is even less invitin and not as informative as it should be since it fails to communicate the fact that the fish sauce is actually seasoned and not straight from the bottle.</div><div>The dish doesn't look exciting either. It's very plain: a fried fish on a platter with a bowl of equally unexciting-looking sauce. That's why some restaurants needlessly pile cilantro sprigs on top or serve it with kitschy garnishes like thin slices of daikon, shaped into a flower with its petals dyed pink with either beet juice or food coloring.</div><br>",,"<img alt=""ปลากระพงทอดน้ำปลา | อาหารไทย"" src=""paste-46270fd273d53b25b702751695b711d83f49b11d.jpg"">",,,,,,,,,[sound:hypertts-7ec1715ec5396edc858d3984f246c8af97749dc83b985cf4214cbf07.mp3]
ข้าวหลาม,Bamboo Sticky Rice,FALSE,Thai::~~food::dishes,1676112047177,Thai Food,Thai::dish,,,,"<img alt=""ข้าวหลาม"" src=""paste-e2339017f5c836f6b6e93bba80731866ccc58aaa.jpg"">",,,,,,,,,[sound:hypertts-c6d9415db9967757def009c4ebdc7f143f28c154b8e3a5906b428097.mp3]
ขนมเบื้อง,Crispy Thai Crêpes,FALSE,Thai::~~food::dishes,1676112256585,Thai Food,leech Thai::dish,,"Khanom bueang are usually first topped or filled with meringue, followed by sweet or salty toppings such as shredded coconut, Foi Thong (strips of fried eggs or egg yolks), or chopped scallions.",,"<img src=""thaipancake-1.jpg""><img alt=""ขนมเบื้องโบราณ ขนมไทยยอดนิยมที่ทำทานเองได้ง่าย ๆ - bakery-lover.com"" src=""paste-c84a8a3177e0827e21e6685fc2f3ec5c9168e888.jpg"">",,,,,,,,,[sound:hypertts-91a9507890ae27b7f9e0b60b6fe27c37ba852bbf9e5bd21709a8e059.mp3]
กล้วยแขก,Thai Fried Bananas,FALSE,Thai::~~food::dishes,1676112394702,Thai Food,Thai::dish,,,,"<img alt=""สูตรวิธีการทำกล้วยแขกกล้วยทอด2 - ที่นี่มีสาระ"" src=""paste-865238624b2b4bedd495635920e5156278e5a57a.jpg"">",,,,,,,,,[sound:hypertts-30098cace8976fc830df5ea4b4e35a4df1f4b8820e26bf427159bedb.mp3]
ราด,pour,TRUE,Thai::vocab,1676184837347,Basic (+Audio),Thai::my-vocab,[sound:hypertts-2c263e3b12f66a7ce0aac69d1bbb63a00fd22930a3f1d19a176b936e.mp3],,,,,,,,,,,,
คั่ว,roast,TRUE,Thai::vocab,1676354162642,Basic (+Audio),Thai::my-vocab,[sound:hypertts-753eb22195bcef2ba5bc2c137dd03f412adb9f7ce638ff59aa75b4fb.mp3],,,,,,,,,,,,
กะทิ,coconut milk,TRUE,Thai::vocab,1676354357836,Basic (+Audio),Thai::my-vocab,[sound:hypertts-ba2ddd2bbfe28bab961456b54433a1f106d3c5e4fc3a02f26607d796.mp3],,,,,,,,,,,,
เยอะ,a lot / many (amount),TRUE,Thai::vocab,1676524114833,Basic (+Audio),Thai::my-vocab,[sound:hypertts-78aee3764316e8da25eeb44ad0a895c5a9823bdecee6aa2699e23393.mp3],,,,,,,,,,,,
ลับ,secret,TRUE,Thai::vocab,1676528255871,Basic (+Audio),Thai::my-vocab,[sound:hypertts-eb3f04ff61ac9785a4defae2169920f1f5baf3f8c1cbe3a2ceb0cc9e.mp3],,,,,,,,,,,,
ป่า,jungle / forest,TRUE,Thai::vocab,1676528810491,Basic (+Audio),Thai::my-vocab,[sound:hypertts-a3b75ad0ab6fa1c9de7376b8c83b88c773e57f36b52220187b234b25.mp3],,,,,,,,,,,,
"""สำคัญอย่างยิ่ง""",extremely important,FALSE,Thai::~phrases,1676721441130,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep018,[sound:18-1.mp3],,,,,,,,,,,,
"""อร่อยสุด ๆ (ไปเลย)""",It’s super delicious!,FALSE,Thai::~phrases,1676721761719,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep018,[sound:18b.mp3],,,,,,,,,,,,
"""ทำไมไม่กินล่ะ อร่อยจะตาย""",“Why didn’t you eat it? It’s super delicious.”,FALSE,Thai::~phrases,1676721950669,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep018,[sound:18c.mp3],,,,,,,,,,,,
"""อร่อยเว่อ""",super delicious,FALSE,Thai::~phrases,1676728987176,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep018,[sound:18d.mp3],,,,,,,,,,,,
"""ร้อนจัด""",very hot,FALSE,Thai::~phrases,1676729171972,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep018,[sound:18e.mp3],,,,,,,,,,,,
แรก,first,TRUE,Thai::vocab,1676787437616,Basic (+Audio),leech Thai::my-vocab,[sound:hypertts-7fc6e1f02157844bdc604a2518d66b4d734a73f8807a6832cc44c133.mp3],,,,,,,,,,,,
"""ไม่เก่งหรอกครับ""",“Not at all.” / “I’m not good.”<br>(when complimented) ,FALSE,Thai::~phrases,1676834529018,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep012,[sound:12a.mp3],,,,,,,,,,,,
"""ยังต้องเรียนอีกเยอะ""",“There’s still a lot for me to learn.”,FALSE,Thai::~phrases,1676834728268,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep012,[sound:12b-617caec5340fe5a4df200bceaf49e3e1257214c7.mp3],,,,,,,,,,,,
"""ยังต้องฝึกอีกเยอะ""",“I still need to practice a lot.”,FALSE,Thai::~phrases,1676834858135,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep012,[sound:hypertts-1a7f00a646206d246365e6978d9fe82296374277fb66c94228fd86d2.mp3],,,,,,,,,,,,
"""มีกำลังใจเรียนต่อเลย""",“Your compliment makes me want to keep learning.” / “I feel encouraged to keep learning.”,FALSE,Thai::~phrases,1676834981339,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep012,[sound:12d.mp3],,,,,,,,,,,,
"""ก็คุณช่วยสอนให้เยอะเลย""",“Because you taught me a lot.”,FALSE,Thai::~phrases,1676835396005,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep012,[sound:12f.mp3],,,,,,,,,,,,
"""จริงๆก็เพราะว่าคุณช่วยสอนให้เยอะเลย""","“Actually, that’s because you taught me a lot.”",FALSE,Thai::~phrases,1676835505841,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep012,[sound:12g.mp3],,,,,,,,,,,,
การนวดต่อมลูกหมาก,prostate massage,TRUE,Thai::vocab,1676873520447,Basic (+Audio),Thai::my-vocab,[sound:hypertts-d1d4d6cbf968c7b19a91d5fd9efd16288d45ad155d4b68ce061093e7.mp3],,,,,,,,,,,,
ผีเสื้อ,butterfly,TRUE,Thai::vocab,1676873798105,Basic (+Audio),Thai::my-vocab,[sound:hypertts-6a5d462e7a7270842129da2c8ae0adf78992404016e41784cb13a2c9.mp3],,,,,,,,,,,,
จับ,catch / hold,TRUE,Thai::vocab,1676958937059,Basic (+Audio),leech Thai::my-vocab,[sound:hypertts-83a6fb5ed70b1598c420fa99dd8c2d3b9b09080eb8346e6f802b9657.mp3],,,,,,,,,,,,
ยอดมะพร้าวอ่อน,young coconut shoots ,TRUE,Thai::vocab,1676959165357,Basic (+Audio),Thai::my-vocab,[sound:hypertts-7e2fcc775c20e594124c6b00b41e99612dad826e343a63d53a452ffe.mp3],,,,,,,,,,,,
"""น้องครับ ไปห้างเอ็มโพเรียมไหมครับ""","“Driver, do you go to the Emporium shopping mall?”",FALSE,Thai::~phrases,1677331724463,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep014,[sound:14a.mp3],,,,,,,,,,,,
"""ราคาเหมาจ่ายหรือว่าใช้มิเตอร์ครับ""",“Is it a flat rate or metered?”,FALSE,Thai::~phrases,1677331834857,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep014,[sound:14b.mp3],,,,,,,,,,,,
"""ใช้มิเตอร์ได้ไหมครับ""",“Can we use the taximeter”?,FALSE,Thai::~phrases,1677331932422,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep014,[sound:14c.mp3],,,,,,,,,,,,
"""เหมาจ่ายเท่าไหร่ครับ""",“How much is the flat rate?”,FALSE,Thai::~phrases,1677332007558,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep014,[sound:14d.mp3],,,,,,,,,,,,
"""ใกล้นิดเดียวเอง สามร้อยได้ไหม""",“It’s just close by. How about three hundred Baht?”,FALSE,Thai::~phrases,1677332066332,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep014,[sound:14e.mp3],,,,,,,,,,,,
"""ขอโทษครับ งั้นไม่ไปครับ""","“Sorry, in that case I’m not going.”",FALSE,Thai::~phrases,1677332134051,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep014,[sound:14f.mp3],,,,,,,,,,,,
"""จอดตรงนี้ครับ""","“Stop here, please.”",FALSE,Thai::~phrases,1677332205330,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep014,[sound:14g.mp3],,,,,,,,,,,,
"""จอดข้างหน้าห้างครับ""",“Stop in front of the department store please.”,FALSE,Thai::~phrases,1677332261214,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep014,[sound:14h.mp3],,,,,,,,,,,,
"""นี่ครับ สองร้อยบาท ไม่ต้องทอนครับ""",“Here you are. Two hundred Baht. Keep the change.”,FALSE,Thai::~phrases,1677332332243,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep014,[sound:14i.mp3],,,,,,,,,,,,
ฝึก,practice ,TRUE,Thai::vocab,1677392396264,Basic (+Audio),Thai::my-vocab,[sound:hypertts-48b975cc2d08d76dbf79c5a80facf2b8e9aa031ee3aacae19c4e1da6.mp3],,,,,,,,,,,,
ต่อ,continue ,TRUE,Thai::vocab,1677392574279,Basic (+Audio),leech Thai::my-vocab,[sound:hypertts-9a53b4e96b298daaa04317743a12ca89e248eb845f381c8adf0810c5.mp3],,,,,,,,,,,,
เป็ด,duck,TRUE,Thai::vocab,1677393602405,Basic (+Audio),Thai::my-vocab,[sound:hypertts-36afc63c4e1823ceb2b5ffab1b73c3a07899de78cdc0b87572c415b0.mp3],,,,,,,,,,,,
ดังๆ,loudly,TRUE,Thai::vocab,1677475056954,Basic (+Audio),Thai::my-vocab,[sound:hypertts-b81893d2f3fa49e3cd9fe482e4c15a89efa77d2eadaab03bfec76e2f.mp3],,,,,,,,,,,,
ลางสังหรณ์,premonition,TRUE,Thai::vocab,1677781617889,Basic (+Audio),leech Thai::my-vocab,[sound:hypertts-986492fa83d17c20f998c1e8c3ec6b28413342d18175af27d5949ae1.mp3],,,,,,,,,,,,
เหมาจ่าย,flat rate,TRUE,Thai::vocab,1677822208098,Basic (+Audio),leech Thai::my-vocab,[sound:hypertts-ba4049592304965b9ea90a707f198c0341ce27f3830ce90dd3253e53.mp3],,,,,,,,,,,,
ห้าง,department store,TRUE,Thai::vocab,1677822426730,Basic (+Audio),Thai::my-vocab,[sound:hypertts-4fecf9b19f39e8d1a803feff40f100c3554a99c89845aa1e58ff5265.mp3],,,,,,,,,,,,
แยะ,many,TRUE,Thai::vocab,1677822799840,Basic (+Audio),leech Thai::my-vocab,[sound:hypertts-183d462d8d5d7aff10819df7dd35aaba870c116bcf2acdb7ef6c0a16.mp3],,,,,,,,,,,,
ผัดกระเฉดหมูกรอบ,Stir Fried Water Mimosa with Crispy Pork Belly,FALSE,Thai::~~food::dishes,1677846431418,Thai Food,Thai::dish,,,,"<img src=""img1704319511844506249.jpg"">",,,,,,,,,[sound:hypertts-0d9c15cc022191b6daf80be513d32cf57d82f0bc6a6b08b324f03b41.mp3]
ผัดพริกหยวก,Stir Fried Green Pepper,FALSE,Thai::~~food::dishes,1677846665446,Thai Food,Thai::dish,,,,"<img src=""img619445369980694959.jpg"">",,,,,,,,,[sound:hypertts-747961684cbc905e3a92e596a9439e0d05ef06cb680188e38460cb07.mp3]
ข้าวผัดหมึกกุ้ง,Shrimp Squid Fried Rice,FALSE,Thai::~~food::dishes,1677846842013,Thai Food,Thai::dish,,,,"<img src=""img8106871490542131828.jpg"">",,,,,,,,,[sound:hypertts-64fe2fc68a193e8370ed1b85534d37517081b98f02ebba299876ffb9.mp3]
ต้มยำทะเล น้ำข้นน้ำไม่,Creamy Seafood Tom Yum Soup,FALSE,Thai::~~food::dishes,1677846995799,Thai Food,Thai::dish,,,,"<img src=""img2381760807492904962.jpg"">",,,,,,,,,[sound:hypertts-0be3f2ce1bf33ab925e2fcae705d961e3ccc95c58e6b2765e9344f62.mp3]
ข้าวต้มหมึก-กุ้ง,Boiled rice with squid and shrimp,FALSE,Thai::~~food::dishes,1677847233283,Thai Food,Thai::dish,,,,"<img src=""img13604650288732911.jpg"">",,,,,,,,,[sound:hypertts-df18177fafc3a649742d83ed2115174248093321a9a5fe6ef04c196c.mp3]
ยำรวมมิตร,Spicy Mixed Salad,FALSE,Thai::~~food::dishes,1677847396025,Thai Food,Thai::dish,,,,"<img src=""1e3ca556dc5a4c2584d0f53ac869d963-2940230171.jpg"">",,,,,,,,,[sound:hypertts-d762ebd3c5040509ad01754459b4d23874f3fc808aaee4bdf05c67c7.mp3]
เพื่อนบ้าน,"<b><span style=""font-weight: 400;"">neighbor</span></b>",TRUE,Thai::vocab,1677923177192,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep022,[sound:22a.mp3],,,,,,,,,,,,
เพื่อนสนิท,"<b><span style=""font-weight: 400;"">close friend</span></b>",TRUE,Thai::vocab,1677923324825,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep022,[sound:22b.mp3],,,,,,,,,,,,
เพื่อนรัก,best friend,TRUE,Thai::vocab,1677923457095,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep022,[sound:22d.mp3],,,,,,,,,,,,
"""เจมี่เป็นเพื่อนรักของผมมายี่สิบปีแล้ว""","<b><span style=""font-weight: 400;"">Jamie has been my best friend for 20 years.</span></b>",FALSE,Thai::~phrases,1677923672813,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep022,[sound:22e.mp3],,,,,,,,,,,,
"""เพื่อนร่วมงาน""","<b><span style=""font-weight: 400;"">colleague</span></b>",FALSE,Thai::~phrases,1677923747742,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep022,[sound:22f.mp3],,,,,,,,,,,,
"""เพื่อนร่วมทีม""","<b><span style=""font-weight: 400;"">teammate</span></b>",FALSE,Thai::~phrases,1677923915104,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep022,[sound:22g.mp3],,,,,,,,,,,,
"""เพื่อนร่วมห้อง""","<b><div><span style=""font-weight: 400;"">roommate / classmate</span></div></b>",FALSE,Thai::~phrases,1677924130845,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep022,[sound:22h.mp3],,,,,,,,,,,,
"""เพื่อนกิน""","<b><div><span style=""font-weight: 400;"">false friend / fair-weather friend</span></div></b>",FALSE,Thai::~phrases,1677924245846,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep022,[sound:22i.mp3],,,,,,,,,,,,
"""เพื่อนตาย""",real friend / true friend,FALSE,Thai::~phrases,1677924315360,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep022,[sound:a.mp3],,,,,,,,,,,,
"""เพื่อนกินหาง่าย เพื่อนตายหายาก""","<b><div><span style=""font-weight: 400;"">“It’s easy to find false friends, but difficult to find real friends.” (Thai proverb)</span><br></div></b>",FALSE,Thai::~phrases,1677924444861,Basic (+Audio),~You-too-can-learn-Thai ~You-too-can-learn-Thai::ep022,[sound:a-dc74ecdd9bb34b886f9883b4302e31a3d1561850.mp3],,,,,,,,,,,,
จอด,park (a car) ,TRUE,Thai::vocab,1678256217181,Basic (+Audio),Thai::my-vocab,[sound:hypertts-6ade12e7309ae6cc7fdd87f12f125621116f6e601cb3f12bff728598.mp3],,,,,,,,,,,,
ยอม,agree / surrender ,TRUE,Thai::vocab,1678257439234,Basic (+Audio),leech Thai::my-vocab,[sound:hypertts-e97641f9298890001800709b62eec652a8677981d3b20abe099080f5.mp3],,,,,,,,,,,,
พื้นๆ,garden-variety (common)<br><br>tawdry (ordinary)<br><br>facile (superficial)<br><br>ordinary (usual),TRUE,Thai::vocab,1678257741922,Basic (+Audio),Thai::my-vocab,[sound:hypertts-5d03abaf5152a55d9bcd5bbabfe12727eaf0dcf49a676a72776752ee.mp3],,,,,,,,,,,,
ข้างหน้า,front ,TRUE,Thai::vocab,1678344451183,Basic (+Audio),Thai::my-vocab,[sound:hypertts-cea5df58b23666240124992151ef01783f6dc6eb03f9a52435ae82d1.mp3],,,,,,,,,,,,
