Front,Back,Audio,rank,noteId,tags
วรรณคดี,literature,[sound:google-266040bd-270abf7f-afdff18f-0a089ce7-131d2573.mp3],2367,1399818770338,
ข่าย,network; net; scope,[sound:google-ed26bdbf-fa8cf89d-d4fd8cc4-44fd6050-5ebc8754.mp3],2368,1399818770339,
แทง,stab; note down,[sound:google-b16970c4-acb14d17-246c54a2-35b5a44c-8aa7353c.mp3],2369,1399818770340,
สถาปัตยกรรม,architecture; structure,[sound:google-7c71d9cd-dbccbafd-659f17b1-0bb89aca-bf6a1bcc.mp3],2370,1399818770341,
ราชอาณาจักร,"kingdom, empire",[sound:google-fc0d60bb-6dc4036d-30386715-83e3835e-c8ae9dac.mp3],2371,1399818770342,
เกษตรกรรม,agriculture,[sound:google-6af3398a-5941e937-d1cd498a-2f970780-c719fe3c.mp3],2372,1399818770343,
ศร,arrow,[sound:google-1958941a-6ea1c021-fabbf9ab-425650d1-6d6ca144.mp3],2373,1399818770344,
เงินทอง,money; wealth,[sound:google-498c4304-4a71ea08-110c5373-56301862-9b3f5d24.mp3],2374,1399818770345,
การคลัง,finance; public finance,[sound:google-84491e47-8edc3eed-af63b619-8ab95ba0-56640ca4.mp3],2375,1399818770346,
ฉีด,spray; inject,[sound:google-499fe680-f6c90ae7-cd7203eb-d4348afe-394db290.mp3],2376,1399818770347,
สามัคคี,unite; be in harmony,[sound:google-d8582258-f9844b10-942301ec-cb4fa8d5-a83fd84e.mp3],2377,1399818770348,
สำเร็จรูป,ready-made,[sound:google-7226fb9e-600c0a43-b9bcba52-6b26cdf7-326d83b7.mp3],2378,1399818770349,
ฉุกเฉิน,emergency; crisis,[sound:google-8287c3ab-ea6bac4f-6427d042-a8661618-7804fb84.mp3],2379,1399818770350,
กอด,hug,[sound:google-0dafe4ed-38910eee-a3e468df-50593b26-939607e1.mp3],2380,1399818770351,
พัง,collapse,[sound:google-6893ed6d-ecb86419-e68fc599-dc15833d-df55710f.mp3],2381,1399818770352,
หอย,shellfish,[sound:google-801ba860-c3ce6cba-5785b850-76279a69-e2daf621.mp3],2382,1399818770353,
สวด,chant; pray,[sound:google-0f9f1941-9ba97ace-43e3a388-e41f74c5-f472c08f.mp3],2383,1399818770354,
วิกฤต,critical; risky; serious,[sound:google-99c43e45-2da04c56-c5cd57ca-21d1b343-31e84145.mp3],2384,1399818770355,
เน่า,rotten; decayed,[sound:google-63307000-29a795b6-458bf0e8-2b24d255-967d2475.mp3],2385,1399818770356,
โป,Chinese gambling,[sound:google-a07a0723-cca9e178-0f663be6-06fc1052-45cce272.mp3],2386,1399818770357,
เบิก,open; uncover; expose,[sound:google-006e27eb-ed32172d-3205c20b-d55173d4-9d16bf33.mp3],2387,1399818770358,
ประถม,primary; elementary,[sound:google-57a6b3bf-c049726a-adabd63d-ce011793-84bd651f.mp3],2388,1399818770359,
แท่ง,bar; classifier (bars),[sound:google-dd07220e-4d2fdd1c-b70da248-f1541ff2-2881ac9f.mp3],2389,1399818770360,
สกปรก,dirty; messy,[sound:google-0543f739-cbe72727-3291e079-e56ef52a-6e46d1d7.mp3],2390,1399818770361,
แสงสว่าง,bright light; strong light,[sound:google-b1dd5bfe-79e483f2-92eeb46b-8bdd2878-a7320c3f.mp3],2391,1399818770362,
ธรรมเนียม,tradition; custom; manner,[sound:google-1e3c4ce6-190421c1-cd2b8e94-cf465781-56afb6ea.mp3],2392,1399818770363,
สุก,ripe; cooked,[sound:google-f6069e4b-3cb0b4b5-595bfb2c-3643b953-3897985c.mp3],2393,1399818770364,
บาดเจ็บ,"injured, wounded, hurt",[sound:google-64d23f2c-a4acc0ea-1bb3fff1-296f8f52-dd328add.mp3],2394,1399818770365,
ยุ่ง,messy; busy,[sound:google-346e838d-924a7260-8dea0fd5-a5a989f5-ef2af981.mp3],2395,1399818770366,
สภาพแวดล้อม,environment; surrounding,[sound:google-451024f5-4ae37f57-07efc769-5b3185c9-eb50f339.mp3],2396,1399818770367,
งง,confused,[sound:google-908bb876-85ffb6f4-71978d03-c8152811-93ce32e0.mp3],2397,1399818770368,
โชค,luck,[sound:google-a90ccece-54c20631-8141d67d-7bb05b3b-d384cf90.mp3],2398,1399818770369,
คนรัก,lover; darling,[sound:google-80bc752c-9e5e0887-a99fcb64-a5544d4b-93374d60.mp3],2399,1399818770370,
อธิบดี,director-general; chief official,[sound:google-79df8786-ca535bac-4c24daac-f573a0e9-7882c3f3.mp3],2400,1399818770371,
กว้างใหญ่,vast,[sound:google-ad8b39d1-a9316c51-c8be1a43-01f04583-abd63b9a.mp3],2401,1399818770372,
สกุล,clan; family; ancestor,[sound:google-aa6b95d6-afde4e94-80529410-7c1c19d2-e5401275.mp3],2402,1399818770373,
แปลกใจ,surprised,[sound:google-43083616-e7918651-f773c134-964f54b6-9ff6a252.mp3],2403,1399818770374,
ตอบรับ,accept; acknowledge,[sound:google-2840490b-bcb224e3-e7b3276b-3e558197-7e6f1a4c.mp3],2404,1399818770375,
โศก,melancholic; sad,[sound:google-4ded10af-c6ed45e0-756dd981-1689a0d5-2c9e17a3.mp3],2405,1399818770376,
กลอง,drum,[sound:google-18043faf-88313eae-3c4854b7-532c9769-f7a0da4a.mp3],2406,1399818770377,
กิริยา,manners; behaviour,[sound:google-892ae2ad-bfe9cccf-4f197cc4-fde62471-dfe4079a.mp3],2407,1399818770378,
บาป,sin,[sound:google-bae2d769-c3d63551-fae07fd4-dfc4011d-68e21529.mp3],2408,1399818770379,
แข็งแกร่ง,strong; mighty,[sound:google-7acec359-2826e364-c28879cb-16c808ef-58a2a849.mp3],2409,1399818770380,
ครรภ์,womb,[sound:google-863345a9-3d2ab405-83ef859d-4b187896-389c92e2.mp3],2410,1399818770381,
พระสงฆ์,monk,[sound:google-740d609a-94da9224-9b4eb2e1-3d43055d-21a69aa1.mp3],2411,1399818770382,
โทร,to call,[sound:google-d33d6b36-e913d6a8-c8654050-c94abbe7-830ce1ec.mp3],2412,1399818770383,
เชี่ยวชาญ,be skilled,[sound:google-815b8616-17b11fc5-788e5648-d05a68ec-697d1cda.mp3],2413,1399818770384,
ก้ม,to bend oneself or bow,[sound:google-293e39d2-191879e0-ef927324-c4eeff5b-c4562da9.mp3],2414,1399818770385,
ประมวล,codify; compile; code,[sound:google-04e6db14-0636349f-8baaad56-38c15fe3-a2760775.mp3],2415,1399818770386,
เจ้าชาย,prince,[sound:google-b8865e41-a93b16b4-bd099b8d-9a417a2d-3da881a2.mp3],2416,1399818770387,
กอ,clump; grove,[sound:google-6406a47e-2a8e770e-e99c0907-ea1118e1-e1c296d9.mp3],2417,1399818770388,
คูณ,multiply,[sound:google-f4554326-01d6f1b3-76b57c7b-43f8c2c3-714c1e82.mp3],2418,1399818770389,
เอาใจ,try to please; behave,[sound:google-5bf62459-0c4351ef-b1d8972a-2099fae0-99d20a4a.mp3],2419,1399818770390,
สอบสวน,investigate,[sound:google-64005e38-a6f335e0-6941be60-544c877e-359faf78.mp3],2420,1399818770391,
เป็นไร,"matter, have a problem",[sound:google-39acaa03-7517e06c-66a4c9c9-24df4a39-83dfe5ac.mp3],2421,1399818770392,
เสาร์,Saturday,[sound:google-04791d7a-a7dc5116-82b0370f-02147d7f-6f1150ba.mp3],2422,1399818770393,
ฝึกอบรม,train,[sound:google-7020587c-d429b1b9-518c5ae3-3dc4bdea-3fa77075.mp3],2423,1399818770394,
ประท้วง,protest; object,[sound:google-ad439f24-55f521a9-3b235d72-42d953a9-0f6f0272.mp3],2424,1399818770395,
ชะ,erode; wash away,[sound:google-96a1040a-bed58677-33dc4de9-d3a4a7f6-408ec0fb.mp3],2425,1399818770396,
ราชวงศ์,dynasty; royal house; royal family,[sound:google-aa0e325f-2852454a-f7c6448c-bd9769cf-3c59b1df.mp3],2426,1399818770397,
สร้อย,necklace,[sound:google-76c07416-db6b6272-42501f93-b958cf62-16be46a1.mp3],2427,1399818770398,
เป่า,blow,[sound:google-793a5114-3b163624-4f6271c5-cf7af783-51a1709d.mp3],2428,1399818770399,
โลหะ,metal,[sound:google-8e476255-00103c5d-9858fca6-eb33c075-b4ac7587.mp3],2429,1399818770400,
อ่าว,bay,[sound:google-5f8aa590-d5799937-22f3daad-0939bb9b-4cedefb5.mp3],2430,1399818770401,
ต่อรอง,bargain,[sound:google-5ecafb25-e86e5128-9a178496-7021c9f1-01554af1.mp3],2431,1399818770402,
โดดเด่น,outstanding,[sound:google-f3ed30fd-dbd8285f-19067fa3-cfa52fd2-005aa8e2.mp3],2432,1399818770403,
ปะ,patch; meet; come across,[sound:google-74f1788b-4be2ecad-d9d44f2c-0adeaccc-1e58ade9.mp3],2433,1399818770404,
น้ำเสียง,tone of voice,[sound:google-eb33fec9-1a1e34c8-f729b225-ba95473a-b177a8e6.mp3],2434,1399818770405,
ทางเดิน,footwalk; pavement,[sound:google-114a3095-91f2e846-575ee616-196c2116-405abaa2.mp3],2435,1399818770406,
เทา,gray,[sound:google-b13fb896-18f68948-26be4428-d007b74a-2a663c25.mp3],2436,1399818770407,
ปะทะ,crash; collide,[sound:google-b739a4c8-2bf4cdd3-76bc8052-9de289d5-fd77f79f.mp3],2437,1399818770408,
ชื่น,be happy; pleased,[sound:google-20beb1ea-6e78b123-91b7fee3-6bf79902-45ed7c6b.mp3],2438,1399818770409,
ม้วน,roll,[sound:google-f7d4cb58-5dbb238d-ed1e9b93-e5110f22-f048a78d.mp3],2439,1399818770410,
เปี่ยม,full to the brim; level with,[sound:google-3eccd863-cfdb612e-cc5435e4-0d640d44-3b92df0a.mp3],2440,1399818770411,
ร่ม,umbrella; shade,[sound:google-ca22c752-a1fd3faf-c54a5aa9-570b833d-c062fa60.mp3],2441,1399818770412,
หมวด,category,[sound:google-04832b82-ce69dcb5-6f6f9017-cf0a09fe-479fd306.mp3],2442,1399818770413,
ท้องฟ้า,sky,[sound:google-15ca793b-3e0b5532-78d96fac-f48003a9-0db7e7b9.mp3],2443,1399818770414,
หมวก,hat,[sound:google-cc4b9eba-05d831d3-15a95a6d-20731073-c7a8242b.mp3],2444,1399818770415,
บันดาล,inspire; motivate,[sound:google-d3537a1d-41835d37-2fe40f54-adc67ec0-1f61d6b3.mp3],2445,1399818770416,
พอเพียง,sufficiently; enough,[sound:google-e1007425-d5708de6-3b1915a9-df0a9400-feb56e1d.mp3],2446,1399818770417,
ข้าวของ,belongings; things,[sound:google-4bf53d73-1e025147-a76fdeef-0f00bf0b-a774e375.mp3],2447,1399818770418,
พินิจ,examine; consider,[sound:google-689a5c90-25298d1d-2cabc077-543613ec-3b33bf5a.mp3],2448,1399818770419,
ตำ,pound; sting; stab,[sound:google-24924602-7d00c391-e3fbca6a-3870d606-1f5b0fac.mp3],2449,1399818770420,
องศา,degree,[sound:google-8b84f8d3-2b962a4b-44aac282-156bde7d-3bf99daa.mp3],2450,1399818770421,
กลับกลาย,become,[sound:google-c75788b7-09dc4d7d-3d729359-2868facf-377fd341.mp3],2451,1399818770422,
ค้นคว้า,research; dig into,[sound:google-47198b7f-07a8c23d-5f50093f-f53246e9-41f77f11.mp3],2452,1399818770423,
นวด,massage,[sound:google-20621a98-af008664-f51a043f-1958c330-462244f9.mp3],2453,1399818770424,
ปลัด,deputy,[sound:google-85cb4a13-4f981835-5feaf17a-e2ba3d71-9b433261.mp3],2454,1399818770425,
คว้า,seize; grab; grasp,[sound:google-c259d8ff-5c75bce2-cb864685-18e5c88c-f22121c6.mp3],2455,1399818770426,
แล้ง,drought,[sound:google-7ee2f8ef-abc2f7df-be4d1264-d0e440e3-9b1ab3bb.mp3],2456,1399818770427,
อุดม,abundant,[sound:google-9146acd3-0cd5b0f6-26e3bac2-ff5e0173-55e833a6.mp3],2457,1399818770428,
หิว,hungry,[sound:google-e1d0b052-cf2558aa-9aa5c167-a5e689cb-881c8739.mp3],2458,1399818770429,
ของเก่า,antique,[sound:google-4b1c93c5-cce69e61-5bee2796-cbbcee23-9b653096.mp3],2459,1399818770430,
รังสี,ray; radiation,[sound:google-2e8183e8-08f412df-6a862b83-ec62b5e8-28098f94.mp3],2460,1399818770431,
โบ,ribbon,[sound:google-d08367a6-ab216094-94c0724e-cfcd5007-9e0518fe.mp3],2461,1399818770432,
ค่าจ้าง,wage,[sound:google-06179d94-a6386b82-e08c1fd8-dcdff70a-8c6c8fed.mp3],2462,1399818770433,
แมลง,insect,[sound:google-e88d7779-385fced9-8920141d-fd24ff34-5907a892.mp3],2463,1399818770434,
กลืน,swallow; blend,[sound:google-dcf5e3f0-708ce84f-bcb215f2-b74e0141-77fe49a0.mp3],2464,1399818770435,
ปุ๋ย,fertilizer,[sound:google-a6a19abb-f1ee5d9d-f13d7fcb-1b13d1c9-6a9126ab.mp3],2465,1399818770436,
สติปัญญา,intelligence,[sound:google-6022e2e7-cfce03f9-32ecf232-8a9808ff-8542db1a.mp3],2466,1399818770437,
หวน,turn back; return,[sound:google-c0d29795-2dd2a914-6fefd384-f0faf5e0-99ca2d4c.mp3],2467,1399818770438,
ทีนี้,now; at present,[sound:google-5c0da706-21a8cf5d-e5fa23a1-c3f658e0-f9b82a81.mp3],2468,1399818770439,
ห้วง,period; section,[sound:google-fb86b4af-3f3b39ad-727038cc-8456f878-3b1c8415.mp3],2469,1399818770440,
แหง,definitively; for sure,[sound:google-1ef3888b-20879332-bc33e324-5c911067-69b9f2fa.mp3],2470,1399818770441,
สีหน้า,expression; look of face,[sound:google-545dae0f-224d0c8f-720d3fc3-702e4eaa-715950e6.mp3],2471,1399818770442,
ขัน,tighten; wrench,[sound:google-4ef8d1a5-0f8c918c-64ee9a25-966042a0-1745d593.mp3],2472,1399818770443,
ช้อน,spoon,[sound:google-78ec0991-f1c71733-5fc43a7d-e266dcb8-f3f77223.mp3],2473,1399818770444,
สอบถาม,question; ask; inquire,[sound:google-63b04470-be2f187b-b978df00-22ad6534-371196b0.mp3],2474,1399818770445,
คุกคาม,threaten; menace,[sound:google-c9f9027d-64d4b05c-1566d8f5-1a643a7b-48c60403.mp3],2475,1399818770446,
จงใจ,intend; plan,[sound:google-81ae6514-332daffd-1883794b-90c328e8-160bc45b.mp3],2476,1399818770447,
พิพากษา,judge; sentence; decide,[sound:google-840e26e7-d8d2f5c8-07032b8a-2442fdbe-b2c438cd.mp3],2477,1399818770448,
มัว,engrossed; concentrated,[sound:google-a21e6722-212d405d-0224b6bd-b3b33a4c-abd92575.mp3],2478,1399818770449,
แรม,stay the night; stay overnight,[sound:google-cdb0ad1d-262e8f06-11028ea3-2e85ecfd-4eb79417.mp3],2479,1399818770450,
หย่า,divorce; stop,[sound:google-5d63c138-4307274b-f9bb240e-31c42453-6935e87f.mp3],2480,1399818770451,
เครื่องใช้,tool; equipment,[sound:google-eeb27f6e-3758954f-9997788e-850af402-d72b8eb6.mp3],2481,1399818770452,
ประสานงาน,coordinate; bring together,[sound:google-ab0a467c-f3ebe112-66965db3-5ecc31d7-1b8bcb88.mp3],2482,1399818770453,
อุทิศ,donate on behalf of; sacrifice,[sound:google-29c5b0c5-b5a9b6e3-6fb988f9-57dd8326-47a435d6.mp3],2483,1399818770454,
หยาบ,rough; coarse,[sound:google-6b05c3df-f05602b2-25fe466b-0b2bc10b-4152aa28.mp3],2484,1399818770455,
เนื่อง,due to; owing to,[sound:google-3a62b782-6dc72f2c-fc18c37c-a08bebc9-71e5c595.mp3],2485,1399818770456,
คู,ditch; gutter,[sound:google-031e1d0d-488786d6-d060fd6f-36db42c1-51f55d71.mp3],2486,1399818770457,
จริงใจ,sincere; honest,[sound:google-c9efa943-058c0447-9888557d-3b937ef5-3512203c.mp3],2487,1399818770458,
เคียง,closely; near,[sound:google-3062ccdd-ffc1463c-bef24360-84a3e6c6-e2d0f5a2.mp3],2488,1399818770459,
ฟื้น,recover; retrieve,[sound:google-207beac2-b335e50c-f9c38e99-e62903b5-36236527.mp3],2489,1399818770460,
ลัทธิ,doctrine; cult; creed,[sound:google-1d7cf943-e6d6a9e5-fd96a1e7-6286d812-83c866b6.mp3],2490,1399818770461,
ห่วงใย,be concerned about; care about,[sound:google-fe7bce7e-77a83b3d-89e11ef4-f43f5d8c-8dc8d33b.mp3],2491,1399818770462,
พฤศจิกายน,november,[sound:google-0ad68737-b98fcda5-fdd2bb4a-d43e9b21-ea964657.mp3],2492,1399818770463,
อ่าง,basin; stuttering,[sound:google-ac07d708-a9cfae43-77f4831c-2e668262-08afa78f.mp3],2493,1399818770464,
เข้มงวด,strict; rigid,[sound:google-c96d6fb7-cc177807-701b149c-75ddfc0a-073119cb.mp3],2494,1399818770465,
ไตร,tri-; triple,[sound:google-d2ebc43a-f804604b-07aee05b-0068a1e4-1e6e245b.mp3],2495,1399818770466,
ในขณะนี้,in this moment,[sound:google-569cb50f-ee2d236a-e40fcc74-088d1b48-9c6b9d64.mp3],2496,1399818770467,
ข้างใน,inside,[sound:google-24d3fbe8-79cebf94-2999cb51-17dfc554-d949c157.mp3],2497,1399818770468,
ภาคเหนือ,North,[sound:google-616eb684-ea59f0ad-81205181-2699c43b-1b40a0e1.mp3],2498,1399818770469,
ข้างบน,above; upstairs,[sound:google-98aebb31-4082c2c8-cef292af-f3d58040-4278cd3e.mp3],2499,1399818770470,
ทุกที,always; every time,[sound:google-8984ea93-b6895410-013a5984-41932b6f-eee962b0.mp3],2500,1399818770471,
บีบ,squeeze; press,[sound:google-33294d6f-68d68377-eb6995f4-998bb0a5-a6b7a92e.mp3],2501,1399818770472,
กราบ,prostrate oneself,[sound:google-8f38418d-51fb2cd9-b0becaf9-8a4380e3-83b4ad9a.mp3],2502,1399818770473,
รุ่งเรือง,flourish; progress,[sound:google-6910c0d2-1f5b78c3-0d61cc87-c23a5c69-78929fc8.mp3],2503,1399818770474,
วัตถุดิบ,raw material; material,[sound:google-4550780a-d046f447-ea1a7746-1c9951c6-258ec3ad.mp3],2504,1399818770475,
เดา,guess; estimate,[sound:google-aaa5f37f-b8291440-2dc233b5-ee7193ea-63323914.mp3],2505,1399818770476,
เพลิง,fire; flame; blaze,[sound:google-80c28dff-59a6d253-a3f07bc9-53462e32-636db66c.mp3],2506,1399818770477,
พนัน,bet; gamble,[sound:google-95ad0192-1c345a48-8fd273a4-db352b63-506dcfbb.mp3],2507,1399818770478,
น้ำเงิน,blue; dark blue,[sound:google-cbcfcdb3-ee68e3ed-2fe42ab9-b9a48499-0fe37c22.mp3],2508,1399818770479,
ทูล,inform; report; tell,[sound:google-0a7cb5a0-2528252c-0cfc4488-fa7c9f08-b24faa48.mp3],2509,1399818770480,
ทารก,baby; infant,[sound:google-aed4624b-fa90055e-0901b426-6bfb711c-f2cece8a.mp3],2510,1399818770481,
สามัญ,ordinary; common; normal,[sound:google-c9e50cf0-c21b30cb-f3a5f890-1b517e3e-0136aa61.mp3],2511,1399818770482,
จอม,peak; top,[sound:google-fcb362ca-4d6f9e8a-1ba58977-d6f8d654-2473e030.mp3],2512,1399818770483,
ตอบโต้,retort; rebut,[sound:google-b8e9b6e9-d621b3c9-3ad8a5a8-54b0d9ee-18a1c438.mp3],2513,1399818770484,
แหวน,ring,[sound:google-3fb5c3ae-dd823049-c3907a0d-7dacd85b-ee5ce756.mp3],2514,1399818770485,
ผัด,powder; fry; postpone; puff,[sound:google-c6aa3b21-d62f79e5-662a93a4-3dfb2ca6-fd300fc9.mp3],2515,1399818770486,
อย่างไรก็ดี,however; anyway,[sound:google-c9c6c019-f8700d5b-b929b3a8-a22931db-a45b8a58.mp3],2516,1399818770487,
บัง,conceal; hide,[sound:google-ff9e4904-ebc1895d-f57828ab-0be79e21-fc720553.mp3],2517,1399818770488,
คนจน,poor person,[sound:google-04f633c1-62981a70-4ecefc27-27bb5f29-6f57ab31.mp3],2518,1399818770489,
คำพิพากษา,decision; judgement; verdict,[sound:google-543e6eb3-11e822bb-6cde2f6d-6c1cb9db-d09d4834.mp3],2519,1399818770490,
อนุ,small; junior,[sound:google-ec4af092-d7afee68-635101f6-3c48787e-5124ff15.mp3],2520,1399818770491,
เครื่องหมาย,mark; symbol,[sound:google-6d235442-2cf6f4ce-c16e61e0-295c2d7f-66e3ba37.mp3],2521,1399818770492,
มน,rounded; fixed,[sound:google-609702d4-be88a1da-ef413cca-e8d2e7a9-478d5242.mp3],2522,1399818770493,
วงจร,cycle; circuiut,[sound:google-8d845c56-2ab53600-e6a9ae5f-f5132701-8db383d2.mp3],2523,1399818770494,
เขื่อน,dam; embankment,[sound:google-b5202ead-5bc1f01b-ec90f4df-fadee20b-c129f781.mp3],2524,1399818770495,
หารือ,confer; consult,[sound:google-de95daa1-8243ff6c-e409e10d-30e7d176-bd4d5523.mp3],2525,1399818770496,
พรุ่งนี้,tomorrow,[sound:google-0dfc5ba8-477ae1b2-b6d7ca8b-378c7b65-51cae361.mp3],2526,1399818770497,
จุ,contain; hold,[sound:google-e094fa90-71144215-ffe63039-004f662d-48545e07.mp3],2527,1399818770498,
พระบาทสมเด็จ,His Majesty,[sound:google-cad81e88-b507a20b-3b6c7fb6-286115d0-0cede24d.mp3],2528,1399818770499,
นันท์,pleasure; joy; delight,[sound:google-82d30771-5a72cb1b-a88309a8-12d96999-81593473.mp3],2529,1399818770500,
หัด,practice; train; drill,[sound:google-e2d531be-6e4ce747-41b9e22f-0fac4f5d-be58899c.mp3],2530,1399818770501,
หมุนเวียน,circulating,[sound:google-e0ff1378-b367ca98-4b0106c4-35525dc4-f7f9bdf1.mp3],2531,1399818770502,
อิจฉา,jealous,[sound:google-57f0b1ad-f44a09d5-f54fda56-328838e7-141d9308.mp3],2532,1399818770503,
เพาะ,cultivate; plant; grow,[sound:google-ca93db6a-ca2ab261-1ec6895e-d1c31d7e-70fe036c.mp3],2533,1399818770504,
หมาก,betel nut,[sound:google-d0695bf3-4acf4bf2-8c3baaee-817b23c4-00fe61cd.mp3],2534,1399818770505,
ฝา,lid; partition; wall,[sound:google-3f192d3a-a2b5aa38-cb77673d-19f1111a-794eb54c.mp3],2535,1399818770506,
แฟชั่น,fashion,[sound:google-ec3af2b0-60c39c7b-f8dc073e-0b2e342a-0b87deaa.mp3],2536,1399818770507,
ต่อเมื่อ,when; till; until,[sound:google-86650cc7-f41c135a-60a030e7-b0404372-2a2a72d7.mp3],2537,1399818770508,
